city,name,img,building_page-href,height_ft,date_start,date_end,floors,tags,,country
Boston,Harbor Towers II,http://skyscraperpage.com/diagrams/images/13949.gif,http://skyscraperpage.com/cities/?buildingID=10335,396,null,1971,40,Building Uses - residential; Structural Types - highrise; Architectural Style - modern; Materials - concrete,"
- This building is slightly shorter than it's twin by 4 feet.

",null
Boston,Leverett Saltonstall Building,http://skyscraperpage.com/diagrams/images/25288.gif,http://skyscraperpage.com/cities/?buildingID=693,396,null,1965,22,Building Uses - mixed use - office - parking garage - residential - restaurant - retail; Structural Types - highrise; Architectural Style - international,,null
Boston,Westin Hotel at Copley Place,http://skyscraperpage.com/diagrams/images/692.gif,http://skyscraperpage.com/cities/?buildingID=694,395,null,1983,38,Building Uses - hotel - courthouse - parking garage - restaurant - retail; Structural Types - highrise; Architectural Style - modern,,null
Boston,100 High Street,http://skyscraperpage.com/diagrams/images/687.gif,http://skyscraperpage.com/cities/?buildingID=689,394,null,1988,28,Building Uses - office - parking garage - retail; Structural Types - highrise; Architectural Style - postmodern,,null
Boston,75 State Street,http://skyscraperpage.com/diagrams/images/87329.gif,http://skyscraperpage.com/cities/?buildingID=695,390,null,1988,31,Building Uses - office - parking garage - restaurant - retail; Structural Types - highrise; Architectural Style - postmodern,,null
Boston,John F. Kennedy Federal Building,http://skyscraperpage.com/diagrams/images/13142.gif,http://skyscraperpage.com/cities/?buildingID=5780,387,null,1967,26,Building Uses - office - government; Structural Types - highrise; Architectural Style - modern; Materials - glass - steel - concrete,"
• Architect: Samuel Glaser Associates

",null
Boston,101 Federal Street,http://skyscraperpage.com/diagrams/images/21565.gif,http://skyscraperpage.com/cities/?buildingID=22543,382,null,1988,28,Building Uses - office - parking garage; Structural Types - highrise; Architectural Style - postmodern,,null
Boston,Boston Marriott Copley Place,http://skyscraperpage.com/diagrams/images/20907.gif,http://skyscraperpage.com/cities/?buildingID=17820,382,1980,1984,38,Building Uses - hotel - conference - parking garage - restaurant - retail; Structural Types - highrise - atrium - concrete core; Architectural Style - postmodern; Materials - concrete,"
Architect: The Stubbins Associates

",null
Boston,Four Longfellow Place,http://skyscraperpage.com/diagrams/images/19349.gif,http://skyscraperpage.com/cities/?buildingID=22672,381,null,null,38,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - brutalist,,null
Boston,One Longfellow Place,http://skyscraperpage.com/diagrams/images/60662.gif,http://skyscraperpage.com/cities/?buildingID=22413,381,null,null,38,Building Uses - residential; Structural Types - highrise,,null
Boston,Pierce Boston,http://skyscraperpage.com/diagrams/images/83070.gif,http://skyscraperpage.com/cities/?buildingID=56201,378,2016,null,30,"Building Uses - residential - parking garage - retail; Structural Types - highrise; Architectural Style - modern; Materials - glass - concrete, reinforced","
Architect: Arquitectonica

Developer: Samuels & Associates

",null
Boston,The Clarendon,http://skyscraperpage.com/diagrams/images/85005.gif,http://skyscraperpage.com/cities/?buildingID=41450,373,2006,2009,32,Building Uses - residential - office - parking garage - retail; Structural Types - highrise; Architectural Style - modern; Materials - glass - brick,,null
Boston,Christian Science Administration Building,http://skyscraperpage.com/diagrams/images/2525.gif,http://skyscraperpage.com/cities/?buildingID=2527,370,1968,1973,23,Building Uses - office - government; Structural Types - highrise; Architectural Style - brutalist,"
Architect: I. M. Pei & Partners / Cossuta & Ponte

",null
Boston,Federal Building & J.W. McCormack Post Office,http://skyscraperpage.com/diagrams/images/59826.gif,http://skyscraperpage.com/cities/?buildingID=22451,345,1929,1931,22,Building Uses - office - government; Structural Types - highrise; Architectural Style - art deco,,null
Boston,Ellison Building,http://skyscraperpage.com/diagrams/images/71838.gif,http://skyscraperpage.com/cities/?buildingID=22426,342,1989,1992,24,Building Uses - hospital - office - parking garage - science; Structural Types - highrise; Architectural Style - postmodern,,null
Boston,AVA Theater District,http://skyscraperpage.com/diagrams/images/81919.gif,http://skyscraperpage.com/cities/?buildingID=98236,338,2013,2015,29,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - postmodern,"
Architect: CBT Architects

Developer: AvalonBay Communities Inc.



Earlier proposals were for a 24 story office building (2008) by developer Eastat Realty Capital and a 28 story residential and hotel building (2006) by developer Weston Associates.

",null
Boston,Avalon Exeter,http://skyscraperpage.com/diagrams/images/83364.gif,http://skyscraperpage.com/cities/?buildingID=41212,336,2011,2014,28,Building Uses - residential - parking garage; Structural Types - highrise; Architectural Style - modern,"
Developer: AvalonBay



FAA - https://oeaaa.faa.gov/oeaaa/external/searchAction.jsp?action=displayOECase&oeCaseID=168934534&row=6

",null
Boston,101 Huntington Avenue,http://skyscraperpage.com/diagrams/images/6291.gif,http://skyscraperpage.com/cities/?buildingID=6293,336,null,1973,24,Building Uses - office - parking garage; Structural Types - highrise; Architectural Style - modern,,null
Boston,Liberty Mutual Tower,http://skyscraperpage.com/diagrams/images/82159.gif,http://skyscraperpage.com/cities/?buildingID=73167,335,2010,2013,23,Building Uses - office - parking garage - restaurant - retail; Structural Types - highrise; Architectural Style - postmodern,,null
Boston,Student Village Residence Halls II,http://skyscraperpage.com/diagrams/images/82457.gif,http://skyscraperpage.com/cities/?buildingID=72290,331,2007,2009,26,Building Uses - residential - university; Structural Types - highrise; Architectural Style - modern,"
Architect: Cannon Design

",null
Boston,500 Boylston Street,http://skyscraperpage.com/diagrams/images/19703.gif,http://skyscraperpage.com/cities/?buildingID=22532,330,null,1985,25,Building Uses - office - parking garage - retail; Structural Types - highrise; Architectural Style - postmodern,,null
Boston,Suffolk County Courthouse,http://skyscraperpage.com/diagrams/images/25645.gif,http://skyscraperpage.com/cities/?buildingID=22322,330,1936,1939,19,Building Uses - courthouse; Structural Types - highrise; Architectural Style - art deco,,null
Boston,260 Franklin Street,http://skyscraperpage.com/diagrams/images/25616.gif,http://skyscraperpage.com/cities/?buildingID=22282,323,null,1985,23,Building Uses - office - parking garage - retail; Structural Types - highrise; Architectural Style - modern,,null
Boston,30 Dalton Street Residences,http://skyscraperpage.com/diagrams/images/83422.gif,http://skyscraperpage.com/cities/?buildingID=106892,320,2014,2016,27,Building Uses - residential - parking garage - retail; Structural Types - highrise; Architectural Style - modern,"
FAA - https://oeaaa.faa.gov/oeaaa/external/searchAction.jsp?action=displayOECase&oeCaseID=206595551&row=6

",null
Boston,Jamaicaway Towers,http://skyscraperpage.com/diagrams/images/82091.gif,http://skyscraperpage.com/cities/?buildingID=22630,320,null,null,30,Building Uses - residential; Structural Types - highrise,,null
Boston,John F. Enders Pediatric Research Laboratory,http://skyscraperpage.com/diagrams/images/82362.gif,http://skyscraperpage.com/cities/?buildingID=72284,314,null,null,22,Building Uses - science - hospital; Structural Types - highrise,"
Architect: The Architects Collaborative

",null
Boston,The Kensington,http://skyscraperpage.com/diagrams/images/82088.gif,http://skyscraperpage.com/cities/?buildingID=98538,313,2011,2013,27,Building Uses - residential - parking garage - retail; Structural Types - highrise; Architectural Style - postmodern,"
• Architect: The Architectural Team, Inc.

",null
Boston,Sheraton Boston Hotel South Tower,http://skyscraperpage.com/diagrams/images/82100.gif,http://skyscraperpage.com/cities/?buildingID=22576,310,null,1964,29,Building Uses - hotel - parking garage - restaurant - retail; Structural Types - highrise; Architectural Style - modern,,null
Boston,888 Boylston Street,http://skyscraperpage.com/diagrams/images/84115.gif,http://skyscraperpage.com/cities/?buildingID=72191,307,2014,2016,17,Building Uses - office - garden - parking garage; Structural Types - highrise; Architectural Style - modern,"
Architect: Childs Bertman Tseckares Inc



FAA - https://oeaaa.faa.gov/oeaaa/external/searchAction.jsp?action=displayOECase&oeCaseID=225112232&row=1

",null
Boston,145 High Street,http://skyscraperpage.com/diagrams/images/82447.gif,http://skyscraperpage.com/cities/?buildingID=22574,301,null,1991,21,Building Uses - office - parking garage; Structural Types - highrise; Architectural Style - postmodern,,null
Boston,W Boston Hotel & Residences,http://skyscraperpage.com/diagrams/images/81937.gif,http://skyscraperpage.com/cities/?buildingID=22375,301,2007,2009,25,Building Uses - mixed use - hotel - parking garage - residential - fitness center; Structural Types - highrise; Architectural Style - modern,"
architect: William Rawn Associates

",null
Boston,125 Summer Street,http://skyscraperpage.com/diagrams/images/82448.gif,http://skyscraperpage.com/cities/?buildingID=22657,300,null,1989,22,Building Uses - office; Structural Types - highrise; Architectural Style - postmodern,,null
Boston,Landmark Building at Federal,http://skyscraperpage.com/diagrams/images/59858.gif,http://skyscraperpage.com/cities/?buildingID=22583,298,1928,1930,24,Building Uses - office; Structural Types - highrise; Architectural Style - art deco - streamline moderne; Materials - masonry - glass - steel - stone,,null
Boston,New England Telephone & Telegraph,http://skyscraperpage.com/diagrams/images/32425.gif,http://skyscraperpage.com/cities/?buildingID=22473,298,null,1947,20,Building Uses - office; Structural Types - highrise; Architectural Style - art deco - streamline moderne,"
Architect: Cram and Ferguson

",null
Boston,Center for Life Science Boston,http://skyscraperpage.com/diagrams/images/20944.gif,http://skyscraperpage.com/cities/?buildingID=22596,298,2005,2008,18,Building Uses - science - education - hospital - office - parking garage - restaurant - retail; Structural Types - highrise; Architectural Style - modern,,null
Boston,Radian Boston,http://skyscraperpage.com/diagrams/images/82089.gif,http://skyscraperpage.com/cities/?buildingID=99248,290,2012,2014,29,Building Uses - residential - garden - parking garage - restaurant - retail; Structural Types - highrise; Architectural Style - postmodern,"
• Architects: Elkus / Manfredi Architects Ltd.; Perkins Eastman

",null
